passage_number,passage_key,translation_run_id,profile_name,profile_label,is_focal,model,candidate_words,reference_words,bleu4,chrfpp,meteor,rouge_l,unigram_f1,trigram_f1,char_trigram_f1,word_edit_similarity,candidate_text,reference_text
1,xin-shi-wei-zhong-01,49,parallage_20_rhyming_poetry,Rhyming Poetry,false,gpt-5.5,33,42,0.04240040,0.31530532,0.31089484,0.39473684,0.29333333,0.05633803,0.40255591,0.14285714,"**Poetic translation**

The heart/mind rests within the body’s core,  
A lord that rules from inmost, central store;  
Eye, ear, mouth, heel (?)—four ministers before:  
This heart/mind is called “Center,” nothing more.","The heart-mind is the centre; it occupies in the centre of the body so as to rule it (ie., the body); the four—eyes, ears, mouth, and heels—serve as its ministers. The heart-mind is what is called the centre."
1,xin-shi-wei-zhong-01,51,parallage_memory_pack,Memory Pack,false,gpt-5.5,140,42,0.07691993,0.40478149,0.48745174,0.31868132,0.34065934,0.17977528,0.28780488,0.15714286,"**Translation (critical):**  
The heart-mind is the center: dwelling in the midst of the body, it rules it. The four—eyes, ears, mouth, and heels—serve as its ministers/assistants. This is why the heart-mind is called “the center.”

**Notes on uncertainty:**  
- **心** may mean “heart,” “mind,” or “heart-mind.”  
- **相** can mean “ministers,” “assistants,” or supporting officials.  
- **踵** literally means “heels,” though it may stand more broadly for the feet or bodily movement.

**Memory aid — mnemonic rendering, not a critical translation:**  
Heart in the middle, ruling within; eyes, ears, mouth, and heels help it govern.

**Memory aid — alliterative version, not a critical translation:**  
Mind in the middle masters the members; eyes, ears, mouth, and motion are its ministers.

**Memory aid — short rhyme, not a critical translation:**  
The heart sits mid and wears the crown;  
eyes, ears, mouth, and heels bow down.","The heart-mind is the centre; it occupies in the centre of the body so as to rule it (ie., the body); the four—eyes, ears, mouth, and heels—serve as its ministers. The heart-mind is what is called the centre."
2,xin-shi-wei-zhong-02,53,classical_chinese_focal_scholarly,Focal Scholarly Translation,true,gpt-5.5,28,28,0.74399172,0.85887875,0.92688081,0.92857143,0.92857143,0.69230769,0.85950413,0.89285714,"What the mind does, whether good or evil, returns/reproaches like a shadow; what the mind sends forth, whether small or great, follows the call like an echo.","What the heart-mind does, whether good or evil, returns like a shadow; what the mind sends forth, whether small or great, follows the command like an echo."
2,xin-shi-wei-zhong-02,55,parallage_01_diplomatic_literal,Diplomatic Literal,false,gpt-5.5,32,28,0.33211040,0.53835311,0.71033343,0.66666667,0.66666667,0.25000000,0.50202429,0.59375000,"What the mind makes as beautiful or evil, again it reproaches (?) like a shadow; what the mind sends out as small or great, because of the call/command, is like an echo.","What the heart-mind does, whether good or evil, returns like a shadow; what the mind sends forth, whether small or great, follows the command like an echo."
2,xin-shi-wei-zhong-02,57,parallage_02_interlinear_gloss,Interlinear Gloss,false,gpt-5.5,196,28,0.02620908,0.25524001,0.51273246,0.21428571,0.23214286,0.09090909,0.18016379,0.11734694,"| character or short phrase | function | gloss | notes |
|---|---|---|---|
| 心 | subject | the heart-mind / mind | 心 can mean “heart,” “mind,” or “heart-mind.” |
| 所為 | nominalized verb phrase | what it does / makes | 所 + verb: “that which is done by …” |
| 美惡 | object/complement | beautiful and ugly; good and bad | 美惡 may be aesthetic or moral; “good and evil” is possible. |
| 復 | adverb / verb? | returns; again; in response | Here likely indicates recurrence or return, but the exact force is uncertain. |
| 訶 | verb | reproaches; scolds; calls out? | 訶 usually means “to rebuke/reproach”; the fit is uncertain. |
| 若影 | comparison | like a shadow | Suggests something that follows or corresponds closely. |
| 心 | subject | the heart-mind / mind | Repeated subject. |
| 所出 | nominalized verb phrase | what it sends forth / brings out | 所 + 出: “that which comes out from …” |
| 小大 | object/complement | small and great | Could mean “minor and major,” “small or large.” |
| 因 | verb / preposition | follows; depends on; because of | Indicates dependence or correspondence. |
| 命 | noun / verb | command; naming; fate/life? | 命 is ambiguous; “command/call” may fit the echo image. |
| 若響 | comparison | like an echo / resonance | 響 is a responding sound or echo. |

**Aligned gloss translation:**

“What the heart-mind does—good or bad—returns/reproaches(?) like a shadow; what the heart-mind sends forth—small or great—follows a command/call(?) like an echo.”","What the heart-mind does, whether good or evil, returns like a shadow; what the mind sends forth, whether small or great, follows the command like an echo."
2,xin-shi-wei-zhong-02,59,parallage_03_syntax_scaffold,Syntax Scaffold,false,gpt-5.5,71,28,0.09305391,0.47011461,0.60980944,0.54545455,0.54545455,0.27368421,0.45190157,0.36619718,"“What the mind does—[whether beautiful/good or ugly/evil]—[again returns / rebukes(?)] like a shadow;  
what the mind sends forth—[whether small or great]—follows from [command / fate(?)] like an echo.”

Syntax map:  
- [心所為 [美惡]] = “what the mind does, [fair/good and foul/evil]”  
- [復訶 若影] = “again/returningly [rebukes?] like a shadow” — 訶 is uncertain here  
- [心所出 [小大]] = “what the mind brings forth, [small and great]”  
- [因命 若響] = “because of / in accordance with [命: command, allotment, fate?], like an echo”","What the heart-mind does, whether good or evil, returns like a shadow; what the mind sends forth, whether small or great, follows the command like an echo."
2,xin-shi-wei-zhong-02,61,parallage_04_minimal_inference,Minimal Inference,false,gpt-5.5,29,28,0.64728172,0.85332345,0.91623850,0.91228070,0.91228070,0.67924528,0.84462151,0.86206897,"What the mind does, whether good or evil, returns/rebukes [訶, uncertain] like a shadow; what the mind sends forth, whether small or great, follows its command like an echo.","What the heart-mind does, whether good or evil, returns like a shadow; what the mind sends forth, whether small or great, follows the command like an echo."
2,xin-shi-wei-zhong-02,63,parallage_05_scholarly_readable,Scholarly Readable,false,gpt-5.5,101,28,0.07769739,0.45524851,0.48160736,0.37209302,0.40310078,0.19200000,0.36020583,0.20792079,"**Translation**

What the mind does, whether good or bad, returns—or is censured?—like a shadow.  
What issues from the mind, whether small or great, follows the command/name, like an echo.

**Glossary**

- **心**: the mind; heart-mind.  
- **所為**: what is done; actions or conduct.  
- **美惡**: good and bad; also possibly fair and foul/beautiful and ugly.  
- **復**: to return; again; in response.  
- **訶**: to rebuke, scold, or shout; its precise force here is uncertain.  
- **若影**: like a shadow.  
- **所出**: what comes forth; what is produced or issued.  
- **小大**: small and great; minor and major.  
- **因命**: following/dependent on a command, designation, or “naming”; uncertain.  
- **若響**: like an echo or resonance.","What the heart-mind does, whether good or evil, returns like a shadow; what the mind sends forth, whether small or great, follows the command like an echo."
2,xin-shi-wei-zhong-02,65,parallage_06_smooth_idiomatic,Smooth Idiomatic,false,gpt-5.5,30,28,0.61002694,0.79500262,0.88039716,0.86206897,0.86206897,0.59259259,0.80000000,0.80000000,"What the mind does, whether good or bad, returns—or is reproached?—like a shadow; what the mind sends forth, whether small or great, follows the call like an echo.","What the heart-mind does, whether good or evil, returns like a shadow; what the mind sends forth, whether small or great, follows the command like an echo."
2,xin-shi-wei-zhong-02,67,parallage_07_message_paraphrase,Message Paraphrase,false,gpt-5.5,159,28,0.01997853,0.27148911,0.35904974,0.22459893,0.24598930,0.07650273,0.21089224,0.12578616,"**Translation**

What the mind sets in motion—good or bad—comes back with rebuke, or follows it, like a shadow.  
What the mind sends out—small or great—arises according to its “command” or condition, like an echo.

**Anchor notes**

1. **心所為** — “what the mind sets in motion”: literally, “what the mind does/makes.”  
2. **美惡** — “good or bad”: literally “beautiful and ugly,” likely used in a moral or evaluative sense.  
3. **復** — “comes back” / “again”: taken as return or recurrence.  
4. **訶** — “rebuke”: the character means scolding or reproach; its exact role here is uncertain.  
5. **若影** — “like a shadow”: suggests close following or inseparable consequence.  
6. **心所出** — “what the mind sends out”: literally, “what the mind emits/produces.”  
7. **小大** — “small or great”: referring to matters, acts, or effects of different scale.  
8. **因命** — “according to its ‘command’ or condition”: uncertain; could mean following an order, mandate, or allotted circumstance.  
9. **若響** — “like an echo”: suggests a responsive effect, something that answers what was sent forth.","What the heart-mind does, whether good or evil, returns like a shadow; what the mind sends forth, whether small or great, follows the command like an echo."
